,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
4049,2220.521,,
4050,2285.2856,,
4051,1341.9429,,
4052,172.79362,,
4053,1133.5724,,
4054,351.1469,,
4055,3887.5344,,
4056,5461.3677,,
4057,10274.092,,
4058,414.40958,,
4059,186.26477,,
4060,1337.5369,,
4061,2943.522,,
4062,2237.269,,
4063,2990.943,,
4064,1071.0741,,
4065,1642.2299,,
4066,3006.2917,,
4067,2149.0466,,
4068,6449.4365,,
4069,345.9318,,
4070,4759.2407,,
4071,2382.9187,,
4072,2668.3982,,
4073,5039.0737,,
4074,2395.1326,,
4075,3211.2092,,
4076,1656.4679,,
4077,177.2951,,
4078,2577.327,,
4079,3370.5828,,
4080,2131.5254,,
4081,1727.34,,
4082,2802.3787,,
4083,222.24283,,
4084,1000.91315,,
4085,916.8071,,
4086,6750.599,,
4087,3987.1116,,
4088,3166.4612,,
4089,2621.6724,,
4090,3390.3145,,
4091,2264.167,,
4092,2776.8447,,
4093,922.3749,,
4094,233.3413,,
4095,1724.0624,,
4096,1631.7924,,
4097,21.737482,,
4098,3754.463,,
4099,1715.2585,,
4100,3829.7825,,
4101,1637.3635,,
4102,1823.1124,,
4103,3025.85,,
4104,182.48547,,
4105,2961.9058,,
4106,3582.5588,,
4107,2622.967,,
4108,590.54425,,
4109,2674.1074,,
4110,1519.0917,,
4111,1092.7726,,
4112,2196.6052,,
4113,2035.4103,,
4114,2748.2808,,
4115,1827.1346,,
4116,610.54944,,
4117,1267.3702,,
4118,2294.2349,,
4119,1527.8064,,
4120,1416.2557,,
4121,3994.9702,,
4122,626.02576,,
4123,1617.9335,,
4124,4322.591,,
4125,3502.7117,,
4126,1282.393,,
4127,373.39417,,
4128,1581.037,,
4129,962.64795,,
4130,5066.578,,
4131,2834.3213,,
4132,962.9576,,
4133,2760.8193,,
4134,3682.072,,
4135,1445.6573,,
4136,491.27505,,
4137,2956.999,,
4138,797.07666,,
4139,1867.6198,,
4140,2875.9592,,
4141,2649.3618,,
4142,1103.8773,,
4143,2432.151,,
4144,4044.5623,,
4145,1641.6664,,
4146,5684.486,,
4147,442.98422,,
4148,1332.579,,
4149,2695.5588,,
4150,2930.3892,,
4151,823.179,,
4152,3793.1345,,
4153,224.08841,,
4154,2041.8175,,
4155,870.4286,,
4156,1741.1288,,
4157,2221.0273,,
4158,3524.9368,,
4159,307.733,,
4160,2059.962,,
4161,336.26978,,
4162,1323.6411,,
4163,4878.7656,,
4164,2564.3171,,
4165,2098.5674,,
4166,409.85056,,
4167,3278.9333,,
4168,2639.9773,,
4169,1452.733,,
4170,3134.656,,
4171,1865.2549,,
4172,1747.8652,,
4173,2573.176,,
4174,3560.792,,
4175,2427.3928,,
4176,1644.4159,,
4177,2552.6704,,
4178,2963.0115,,
4179,1368.6875,,
4180,3391.545,,
4181,805.8203,,
4182,3868.5073,,
4183,724.5255,,
4184,1872.8496,,
4185,7106.332,,
4186,810.6533,,
4187,215.98863,,
4188,953.08716,,
4189,1415.0205,,
4190,553.2476,,
4191,835.04626,,
4192,3161.022,,
4193,1366.9977,,
4194,2783.1343,,
4195,3494.8792,,
4196,2514.981,,
4197,2440.152,,
4198,1847.1956,,
4199,2569.9934,,
4200,2929.7205,,
4201,2922.6377,,
4202,2909.2341,,
4203,2913.1453,,
4204,2075.982,,
4205,4101.6113,,
4206,1854.7976,,
4207,1786.9355,,
4208,475.91156,,
4209,5929.0366,,
4210,232.75911,,
4211,2559.3298,,
4212,154.15504,,
4213,2135.7397,,
4214,2844.8992,,
4215,1077.6063,,
4216,2256.3782,,
4217,1987.9741,,
4218,2205.622,,
4219,5685.2065,,
4220,1243.3337,,
4221,1547.2054,,
4222,2808.253,,
4223,1038.6012,,
4224,422.5008,,
4225,1821.4799,,
4226,100.97726,,
4227,1974.5111,,
4228,2103.4717,,
4229,-375.6281,,
4230,2369.8384,,
4231,317.8467,,
4232,1235.0697,,
4233,1878.7374,,
4234,1492.682,,
4235,1092.0353,,
4236,2542.1162,,
4237,1565.3427,,
4238,1026.8977,,
4239,1423.4658,,
4240,646.6077,,
4241,3079.7087,,
4242,1317.1238,,
4243,1065.4745,,
4244,1586.3608,,
4245,278.49414,,
4246,2027.1478,,
4247,2200.1492,,
4248,593.05853,,
4249,4195.5957,,
4250,93.02657,,
4251,6435.9473,,
4252,1183.2125,,
4253,572.25104,,
4254,1733.4723,,
4255,189.33093,,
4256,1191.1332,,
4257,1209.8574,,
4258,1183.6995,,
4259,665.9365,,
4260,3129.4644,,
4261,3247.2087,,
4262,294.0207,,
4263,3325.0344,,
4264,722.0463,,
4265,4004.6577,,
4266,1140.0775,,
4267,1449.896,,
4268,2324.6465,,
4269,2310.8018,,
4270,6472.9316,,
4271,1981.2328,,
4272,1898.5208,,
4273,2993.3953,,
4274,3705.0947,,
4275,1437.0046,,
4276,-34.341293,,
4277,4987.615,,
4278,2883.3965,,
4279,4780.832,,
4280,3420.006,,
4281,1890.4865,,
4282,1601.2456,,
4283,1862.076,,
4284,3605.8179,,
4285,2231.0825,,
4286,2045.7933,,
4287,2135.2373,,
4288,267.38098,,
4289,2330.703,,
4290,3160.1309,,
4291,20.773397,,
4292,1165.0527,,
4293,354.46353,,
4294,2150.7534,,
4295,5376.5405,,
4296,1796.047,,
4297,2186.1582,,
4298,2329.5474,,
4299,613.88684,,
4300,1319.5342,,
4301,2490.9343,,
4302,627.1276,,
4303,1522.4325,,
4304,1436.859,,
4305,1343.8741,,
4306,923.7489,,
4307,3232.448,,
4308,897.34955,,
4309,1281.8567,,
4310,2624.3274,,
4311,2742.5242,,
4312,3120.2295,,
4313,2655.1934,,
4314,1046.77,,
4315,-627.3228,,
4316,1605.3297,,
4317,38.10852,,
4318,2781.5178,,
4319,4331.532,,
4320,1116.5381,,
4321,478.67776,,
4322,377.78613,,
4323,3030.3318,,
4324,2032.5315,,
4325,1742.4242,,
4326,3218.8425,,
4327,893.41016,,
4328,602.7696,,
4329,2777.007,,
4330,1290.8918,,
4331,4160.086,,
4332,3565.3538,,
4333,680.95844,,
4334,2742.031,,
4335,664.0512,,
4336,378.7725,,
4337,1641.4274,,
4338,1271.8108,,
4339,1451.1643,,
4340,241.8853,,
4341,2804.9766,,
4342,3050.276,,
4343,1085.8923,,
4344,1634.398,,
4345,1212.0546,,
4346,3398.0876,,
4347,1152.6012,,
4348,1446.2654,,
4349,758.29095,,
4350,411.58606,,
4351,3862.8489,,
4352,3320.3533,,
4353,2813.6245,,
4354,5113.8853,,
4355,1407.9285,,
4356,2491.0422,,
4357,1960.1787,,
4358,613.8329,,
4359,361.78842,,
4360,236.07324,,
4361,3561.5637,,
4362,4498.6963,,
4363,1528.0569,,
4364,4283.03,,
4365,255.93608,,
4366,5459.345,,
4367,2191.6338,,
4368,2938.5322,,
4369,794.9367,,
4370,1602.7642,,
4371,5422.033,,
4372,685.5954,,
4373,1781.8716,,
4374,3413.9766,,
4375,2866.8625,,
4376,1100.1278,,
4377,1086.2932,,
4378,4977.9077,,
4379,4367.755,,
4380,1869.8948,,
4381,7087.0063,,
4382,1726.9584,,
4383,3404.2827,,
4384,2902.2747,,
4385,3391.8804,,
4386,1559.6023,,
4387,856.4357,,
4388,2747.6099,,
4389,1087.309,,
4390,4677.8433,,
4391,832.86115,,
4392,2422.331,,
4393,1438.7504,,
4394,3509.6626,,
4395,3910.5342,,
4396,2568.3008,,
4397,1258.6195,,
4398,1086.1753,,
4399,1548.651,,
4400,969.5125,,
4401,620.2885,,
4402,1043.4614,,
4403,2375.7158,,
4404,2333.9639,,
4405,1815.3527,,
4406,5017.2427,,
4407,1599.823,,
4408,1736.9324,,
4409,161.04941,,
4410,1363.9229,,
4411,1664.2601,,
4412,2810.2168,,
4413,3021.0308,,
4414,4394.7676,,
4415,1493.1993,,
4416,2203.9585,,
4417,2607.674,,
4418,147.91888,,
4419,1478.1953,,
4420,848.0437,,
4421,133.46092,,
4422,1665.4512,,
4423,2187.5178,,
4424,402.62952,,
4425,1726.6278,,
4426,3574.7158,,
4427,5850.5474,,
4428,3935.58,,
4429,1541.6259,,
4430,684.7535,,
4431,290.20062,,
4432,5379.8506,,
4433,1165.704,,
4434,3334.6187,,
4435,245.64748,,
4436,1582.0881,,
4437,2708.4526,,
4438,396.98914,,
4439,1238.0844,,
4440,389.68765,,
4441,2292.7793,,
4442,995.768,,
4443,679.25073,,
4444,4208.0405,,
4445,1654.9949,,
4446,242.25092,,
4447,1313.7755,,
4448,1914.386,,
4449,1946.2732,,
4450,575.9542,,
4451,552.92206,,
4452,1299.1531,,
4453,879.66284,,
4454,2820.4053,,
4455,527.0114,,
4456,1198.8464,,
4457,990.5612,,
4458,1382.6459,,
4459,3002.3484,,
4460,1556.6185,,
4461,4367.9844,,
4462,5644.324,,
4463,451.49707,,
4464,3627.121,,
4465,2083.9429,,
4466,2206.0908,,
4467,1918.1085,,
4468,819.87964,,
4469,1306.9904,,
4470,2606.1626,,
4471,1280.9438,,
4472,1156.9731,,
4473,4858.8315,,
4474,1950.8314,,
4475,2607.3494,,
4476,3424.1611,,
4477,1187.4286,,
4478,1238.9028,,
4479,1469.3083,,
4480,735.63196,,
4481,1178.8088,,
4482,1757.8303,,
4483,4396.6665,,
4484,392.7191,,
4485,2794.1462,,
4486,2695.6255,,
4487,3338.365,,
4488,2725.2473,,
4489,1703.3723,,
4490,2862.8792,,
4491,3706.8062,,
4492,3802.447,,
4493,1394.6732,,
4494,1067.7603,,
4495,2189.96,,
4496,393.65048,,
4497,4426.2764,,
4498,3837.0017,,
4499,3462.0967,,
4500,2827.3816,,
4501,2376.209,,
4502,1458.8676,,
4503,4711.968,,
4504,4858.3594,,
4505,207.08432,,
4506,2104.5422,,
4507,3070.4255,,
4508,5918.6836,,
4509,1936.6067,,
4510,3507.5742,,
4511,281.75934,,
4512,4356.501,,
4513,4828.631,,
4514,2880.912,,
4515,733.14734,,
4516,1499.0656,,
4517,3538.3242,,
4518,2930.3813,,
4519,3977.2195,,
4520,2253.5715,,
4521,1554.971,,
4522,1328.195,,
4523,4406.439,,
4524,1845.1376,,
4525,1628.3887,,
4526,3370.221,,
4527,4125.7085,,
4528,4161.6104,,
4529,6432.314,,
4530,473.4706,,
4531,1300.7024,,
4532,722.5249,,
4533,3820.7258,,
4534,458.15866,,
4535,1286.0101,,
4536,2774.4001,,
4537,1050.7443,,
4538,1595.759,,
4539,3299.2932,,
4540,2773.9478,,
4541,1943.9146,,
4542,1175.2184,,
4543,370.39767,,
4544,2261.2207,,
4545,-31.91933,,
4546,4724.4307,,
4547,2123.3193,,
4548,1371.349,,
4549,231.82199,,
4550,3292.432,,
4551,470.94855,,
4552,2526.2878,,
4553,3212.922,,
4554,1961.491,,
4555,2392.734,,
4556,6037.543,,
4557,741.4787,,
4558,4274.237,,
4559,2237.049,,
4560,2531.756,,
4561,291.04172,,
4562,712.73267,,
4563,3912.0325,,
4564,2392.1343,,
4565,4151.8237,,
4566,4346.041,,
4567,2921.683,,
4568,3484.3635,,
4569,3915.3665,,
4570,5399.199,,
4571,-75.89393,,
4572,3687.0803,,
4573,2505.7441,,
4574,1409.2333,,
4575,235.8922,,
4576,5652.992,,
4577,773.5524,,
4578,2367.8186,,
4579,706.5408,,
4580,3752.0583,,
4581,3584.2463,,
4582,1530.3668,,
4583,3777.7424,,
4584,2103.7742,,
4585,2535.6296,,
4586,5377.0537,,
4587,4220.5264,,
4588,2370.5525,,
4589,2094.077,,
4590,724.7237,,
4591,152.08205,,
4592,5035.528,,
4593,5603.548,,
4594,1979.4937,,
4595,2927.9734,,
4596,3174.716,,
4597,2773.0505,,
4598,2037.0579,,
4599,1091.2992,,
4600,1629.2146,,
4601,3988.3213,,
4602,2841.1316,,
4603,1434.1462,,
4604,1240.0261,,
4605,2610.8142,,
4606,1917.9574,,
4607,1212.1115,,
4608,3141.7642,,
4609,2187.6194,,
4610,5527.875,,
4611,2009.2893,,
4612,2858.8315,,
4613,2271.048,,
4614,551.93744,,
4615,2766.219,,
4616,595.02576,,
4617,1830.4637,,
4618,3946.9993,,
4619,145.84639,,
4620,645.42633,,
4621,3930.1687,,
4622,5129.6343,,
4623,1890.587,,
4624,1224.2185,,
4625,4125.7686,,
4626,607.1971,,
4627,4709.715,,
4628,2441.1523,,
4629,2081.531,,
4630,3548.524,,
4631,474.0509,,
4632,108.38981,,
4633,1312.6024,,
4634,3149.1829,,
4635,2562.9612,,
4636,4177.6025,,
4637,616.7491,,
4638,2670.9065,,
4639,2913.9543,,
4640,36.776855,,
4641,3128.504,,
4642,1409.9841,,
4643,3101.2495,,
4644,3488.3577,,
4645,2704.8457,,
4646,2708.5552,,
4647,2714.371,,
4648,1679.0674,,
4649,1856.7661,,
4650,643.12665,,
4651,775.34985,,
4652,1407.2749,,
4653,1479.3093,,
4654,211.1808,,
4655,814.86804,,
4656,3653.932,,
4657,1186.4807,,
4658,1296.1509,,
4659,819.5797,,
4660,-32.970665,,
4661,4077.0088,,
4662,1198.6835,,
4663,2825.191,,
4664,2000.3468,,
4665,410.4809,,
4666,2975.622,,
4667,1501.0894,,
4668,3272.7195,,
4669,859.2342,,
4670,1606.2626,,
4671,49.75793,,
4672,1608.1093,,
4673,3932.1948,,
4674,391.23242,,
4675,2699.8716,,
4676,886.7252,,
4677,1872.5521,,
4678,913.66156,,
4679,3475.397,,
4680,3012.219,,
4681,1943.622,,
4682,750.68976,,
4683,190.0889,,
4684,2488.821,,
4685,206.07333,,
4686,1367.145,,
4687,635.6053,,
4688,3197.6782,,
4689,537.9493,,
4690,828.41406,,
4691,2791.7712,,
4692,1312.3671,,
4693,4346.618,,
4694,3678.3123,,
4695,1556.6047,,
4696,3793.6216,,
4697,1596.7501,,
4698,2791.6265,,
4699,2360.4058,,
4700,3319.9988,,
4701,807.76807,,
4702,2899.072,,
4703,999.4305,,
4704,3005.8977,,
4705,885.6282,,
4706,857.242,,
4707,4637.0835,,
4708,529.07495,,
4709,1912.8463,,
4710,2233.978,,
4711,3087.8403,,
4712,1063.8744,,
4713,100.99156,,
4714,2570.7146,,
4715,2823.8215,,
4716,2714.834,,
4717,2128.3552,,
4718,1520.955,,
4719,314.82336,,
4720,2648.1255,,
4721,3466.5928,,
4722,356.32553,,
4723,3943.6123,,
4724,2384.8792,,
4725,3595.9907,,
4726,418.7451,,
4727,273.58148,,
4728,2159.953,,
4729,3647.4866,,
4730,1927.2366,,
4731,1305.9167,,
4732,3059.9087,,
4733,347.78787,,
4734,1362.1031,,
4735,1338.8196,,
4736,736.02264,,
4737,2126.035,,
4738,1692.7479,,
4739,2458.466,,
4740,2740.5076,,
4741,23.256542,,
4742,1872.2806,,
4743,3530.402,,
4744,3360.592,,
4745,1076.0677,,
4746,3020.1196,,
4747,2976.3708,,
4748,2481.2773,,
4749,4149.028,,
4750,4291.144,,
4751,742.6455,,
4752,3391.0457,,
4753,2611.9556,,
4754,3849.2322,,
4755,50.29487,,
4756,1801.482,,
4757,1750.9265,,
4758,3169.4124,,
4759,1728.5892,,
4760,750.27563,,
4761,5475.8193,,
4762,917.13684,,
4763,648.3317,,
4764,1931.3955,,
4765,191.51292,,
4766,3263.7107,,
4767,3475.0356,,
4768,2325.1934,,
4769,649.0635,,
4770,136.88701,,
4771,2952.746,,
4772,-186.64809,,
4773,572.21045,,
4774,2749.8943,,
4775,225.87848,,
4776,2278.9678,,
4777,2014.3523,,
4778,1571.9889,,
4779,250.32896,,
4780,773.43994,,
4781,2575.2642,,
4782,1876.2389,,
4783,1816.8265,,
4784,794.1402,,
4785,3990.0083,,
4786,3241.732,,
4787,4012.0771,,
4788,2248.5974,,
4789,3160.112,,
4790,3102.4297,,
4791,601.3783,,
4792,1889.3762,,
4793,2624.066,,
4794,1301.8616,,
4795,3940.1333,,
4796,3862.2002,,
4797,1317.6454,,
4798,3136.6575,,
4799,667.33374,,
4800,8244.072,,
4801,674.4677,,
4802,3905.8328,,
4803,264.5346,,
4804,283.55927,,
4805,3220.566,,
4806,333.91644,,
4807,2272.0627,,
4808,1756.9413,,
4809,1898.1533,,
4810,4277.3037,,
4811,1480.7422,,
4812,229.97801,,
4813,3056.2163,,
4814,1914.641,,
4815,2854.108,,
4816,1071.4867,,
4817,987.01074,,
4818,2379.4255,,
4819,2079.4314,,
4820,262.9086,,
4821,2171.271,,
4822,1808.0292,,
4823,1197.2595,,
4824,383.9815,,
4825,4438.698,,
4826,1176.5194,,
4827,1831.9601,,
4828,1362.2917,,
4829,1661.4385,,
4830,273.10745,,
4831,3408.678,,
4832,1006.9663,,
4833,523.6444,,
4834,1930.7008,,
4835,2666.175,,
4836,4501.5957,,
4837,444.50583,,
4838,3175.166,,
4839,3630.8818,,
4840,3447.5085,,
4841,2165.099,,
4842,224.93994,,
4843,2645.9238,,
4844,1128.1886,,
4845,3373.058,,
4846,294.5972,,
4847,3591.9924,,
4848,3945.0273,,
4849,1678.7303,,
4850,2737.3806,,
4851,2758.9468,,
4852,2360.3442,,
4853,1802.4802,,
4854,475.9072,,
4855,2201.581,,
4856,2376.2043,,
4857,2807.134,,
4858,575.4033,,
4859,4103.124,,
4860,2711.987,,
4861,3424.6716,,
4862,1379.12,,
4863,3173.1367,,
4864,812.5969,,
4865,2326.093,,
4866,4776.5957,,
4867,5479.434,,
4868,2416.3896,,
4869,1742.9061,,
4870,1199.7081,,
4871,593.28705,,
4872,6427.8496,,
4873,2042.9056,,
4874,4174.6074,,
4875,2061.0486,,
4876,2126.379,,
4877,1310.5449,,
4878,515.45557,,
4879,1476.2626,,
4880,573.66486,,
4881,1156.403,,
4882,867.50287,,
4883,4818.7783,,
4884,1081.0065,,
4885,2112.9324,,
4886,4654.6255,,
4887,2726.2434,,
4888,72.876724,,
4889,4577.5566,,
4890,1421.6597,,
4891,1355.0017,,
4892,3184.7275,,
4893,3295.128,,
4894,1566.5626,,
4895,2602.1272,,
4896,1525.4779,,
4897,3087.5735,,
4898,4336.406,,
4899,1281.2009,,
4900,2317.453,,
4901,3165.804,,
4902,273.5693,,
4903,1582.9031,,
4904,4322.606,,
4905,3778.5352,,
4906,35.787357,,
4907,1535.3339,,
4908,864.2257,,
4909,2404.1694,,
4910,5191.2764,,
4911,3854.39,,
4912,2323.5813,,
4913,3356.0095,,
4914,782.2992,,
4915,1349.5587,,
4916,1734.1797,,
4917,223.02867,,
4918,2562.9543,,
4919,248.05434,,
4920,2354.1594,,
4921,7734.671,,
4922,1616.4908,,
4923,3582.2358,,
4924,3286.7314,,
4925,2877.4668,,
4926,1152.9062,,
4927,1759.2007,,
4928,290.20062,,
4929,5623.3384,,
4930,327.75073,,
4931,4326.682,,
4932,3827.3352,,
4933,2553.706,,
4934,2320.7607,,
4935,792.5092,,
4936,2370.2358,,
4937,1851.1968,,
4938,1894.2782,,
4939,4046.0022,,
4940,2750.737,,
4941,1388.4224,,
4942,2022.3079,,
4943,2084.362,,
4944,1875.6764,,
4945,1729.154,,
4946,1983.406,,
4947,2647.8413,,
4948,1232.4839,,
4949,618.7634,,
4950,2583.6555,,
4951,3103.1797,,
4952,2347.7927,,
4953,1681.6394,,
4954,3115.6826,,
4955,2668.9766,,
4956,2542.8523,,
4957,3422.5178,,
4958,304.3434,,
4959,235.10883,,
4960,1276.8624,,
4961,1781.058,,
4962,2112.864,,
4963,1593.4541,,
4964,519.5452,,
4965,1671.2008,,
4966,290.5599,,
4967,2077.5056,,
4968,5868.0127,,
4969,727.47614,,
4970,1707.4022,,
4971,218.83667,,
4972,1336.0493,,
4973,1878.4716,,
4974,2901.6045,,
4975,1164.0698,,
4976,134.28387,,
4977,869.14996,,
4978,1650.8562,,
4979,1606.5582,,
4980,3808.5977,,
4981,4225.3325,,
4982,1785.0963,,
4983,882.41675,,
4984,2341.575,,
4985,211.28792,,
4986,2779.2913,,
4987,2447.7615,,
4988,2364.1108,,
4989,559.51373,,
4990,1431.5177,,
4991,5013.156,,
4992,765.47577,,
4993,728.67096,,
4994,3354.9424,,
4995,269.9587,,
4996,1496.7578,,
4997,2492.829,,
4998,211.6217,,
4999,286.6235,,
5000,463.82535,,
5001,1192.9365,,
5002,1537.0077,,
5003,1312.439,,
5004,1534.3427,,
5005,1263.5343,,
5006,1130.9883,,
5007,816.48627,,
5008,862.0464,,
5009,2376.7825,,
5010,1790.0364,,
5011,1759.7188,,
5012,1103.9746,,
5013,3148.1157,,
5014,4281.1978,,
5015,1378.9323,,
5016,82.91206,,
5017,3768.5671,,
5018,873.04004,,
5019,1555.2526,,
5020,1114.6583,,
5021,1065.3691,,
5022,738.67395,,
5023,2438.7322,,
5024,1796.8544,,
5025,2147.0098,,
5026,369.48026,,
5027,377.54333,,
5028,1306.646,,
5029,1789.8578,,
5030,1995.2275,,
5031,150.56534,,
5032,2222.1729,,
5033,1473.5577,,
5034,1552.2065,,
5035,4597.4497,,
5036,4738.0845,,
5037,5428.3896,,
5038,1895.8375,,
5039,1101.3348,,
5040,3465.0488,,
5041,3690.9265,,
5042,4538.5,,
5043,535.19165,,
5044,3156.0283,,
5045,2834.5906,,
5046,483.83844,,
5047,644.37726,,
5048,1774.8363,,
5049,4059.114,,
5050,3818.119,,
5051,169.47844,,
5052,974.45874,,
5053,3999.6287,,
5054,575.21484,,
5055,3831.468,,
5056,4182.7617,,
5057,3299.4622,,
5058,1074.5223,,
5059,3166.093,,
5060,3581.5466,,
5061,146.15488,,
5062,2825.191,,
5063,2820.3435,,
5064,1895.3154,,
5065,2305.3865,,
5066,4623.8926,,
5067,2265.136,,
5068,1490.6392,,
5069,2074.146,,
5070,2369.47,,
5071,-3.5775976,,
5072,690.92004,,
5073,1444.1266,,
5074,2836.2417,,
5075,1709.794,,
5076,3259.6292,,
5077,2796.9917,,
5078,5639.5,,
5079,5729.4175,,
5080,1531.5988,,
5081,2274.5042,,
5082,856.8551,,
5083,3117.9976,,
5084,3569.2627,,
5085,1931.9592,,
5086,3825.882,,
5087,2803.8096,,
5088,332.1548,,
5089,2334.5815,,
5090,3255.0486,,
5091,2064.1443,,
5092,3776.3389,,
5093,1418.5162,,
5094,4138.566,,
5095,2611.8086,,
5096,2180.0396,,
5097,1436.5219,,
5098,363.17194,,
5099,1807.3124,,
5100,2305.7034,,
5101,973.43774,,
5102,270.9563,,
5103,3664.2844,,
5104,3175.2754,,
5105,534.1605,,
5106,514.9121,,
5107,2386.2058,,
5108,3402.314,,
5109,658.8725,,
5110,1201.1138,,
5111,1778.8099,,
5112,272.2089,,
5113,1457.5465,,
5114,366.1674,,
5115,839.0105,,
5116,305.7942,,
5117,2967.8813,,
5118,570.2284,,
5119,4272.9805,,
5120,495.17896,,
5121,297.62445,,
5122,664.57385,,
5123,1170.8588,,
5124,1659.7554,,
5125,1792.6193,,
5126,1816.8265,,
5127,1169.2987,,
5128,3290.9316,,
5129,2397.3772,,
5130,1898.3699,,
5131,2259.3196,,
5132,1930.5712,,
5133,853.25757,,
5134,4604.344,,
5135,3150.58,,
5136,5484.4766,,
5137,2748.6729,,
5138,1514.6674,,
5139,3786.885,,
5140,2869.574,,
5141,2694.8853,,
5142,2237.8254,,
5143,794.9715,,
5144,3478.948,,
5145,1622.6238,,
5146,2151.1897,,
5147,4359.549,,
5148,1413.1053,,
5149,3511.6094,,
5150,3010.9224,,
5151,4013.0247,,
5152,5895.51,,
5153,1950.2334,,
5154,2935.044,,
5155,800.92413,,
5156,2381.5266,,
5157,318.35208,,
5158,2239.4023,,
5159,1926.5684,,
5160,2195.916,,
5161,3355.2632,,
5162,2426.5955,,
5163,4615.6875,,
5164,3136.5232,,
5165,851.27686,,
5166,950.42456,,
5167,335.9703,,
5168,292.76285,,
5169,1777.4152,,
5170,1126.3,,
5171,1533.4565,,
5172,2900.002,,
5173,3936.4082,,
5174,1282.6149,,
5175,588.4943,,
5176,2895.7732,,
5177,1818.0803,,
5178,2577.0547,,
5179,1402.2465,,
5180,333.57047,,
5181,1228.8243,,
5182,670.2067,,
5183,2726.8218,,
5184,1404.7529,,
5185,1659.6384,,
5186,1893.0596,,
5187,2079.3843,,
5188,2570.6938,,
5189,4618.77,,
5190,277.55786,,
5191,1016.5589,,
5192,1820.3966,,
5193,2298.2373,,
5194,3778.8154,,
5195,1859.1001,,
5196,1443.5559,,
5197,318.01358,,
5198,602.45984,,
5199,4045.972,,
5200,2876.2388,,
5201,1912.7428,,
5202,1155.5228,,
5203,971.3934,,
5204,2988.569,,
5205,1818.1246,,
5206,3904.3062,,
5207,2684.4902,,
5208,290.39923,,
5209,2742.7612,,
5210,1682.1578,,
5211,5497.24,,
5212,318.11465,,
5213,2377.91,,
5214,1701.3848,,
5215,2416.0706,,
5216,1357.8608,,
5217,3341.0432,,
5218,2601.251,,
5219,3235.6575,,
5220,4236.345,,
5221,1318.0056,,
5222,6216.326,,
5223,-6.6227884,,
5224,2383.3687,,
5225,2359.572,,
5226,838.6605,,
5227,1138.2812,,
5228,3380.37,,
5229,600.0409,,
5230,2774.711,,
5231,706.3306,,
5232,2530.6086,,
5233,2700.9333,,
5234,3697.7742,,
5235,1616.235,,
5236,2003.8406,,
5237,1904.954,,
5238,2869.9275,,
5239,1567.3259,,
5240,2147.7068,,
5241,3806.8633,,
5242,2491.3135,,
5243,2224.6226,,
5244,3943.2693,,
5245,2748.2217,,
5246,389.7859,,
5247,267.51346,,
5248,979.2729,,
5249,160.4966,,
5250,3038.9727,,
5251,2631.568,,
5252,5900.0986,,
5253,2557.853,,
5254,4933.4346,,
5255,3254.4822,,
5256,3759.252,,
5257,5614.2437,,
5258,3610.9941,,
5259,1359.2435,,
5260,846.36,,
5261,2936.8347,,
5262,371.01993,,
5263,274.3375,,
5264,869.33154,,
5265,1993.6301,,
5266,3901.7373,,
5267,673.3614,,
5268,1130.7097,,
5269,1238.4203,,
5270,831.9204,,
5271,1242.7975,,
5272,4862.8857,,
5273,6425.745,,
5274,2695.2566,,
5275,867.04047,,
5276,3980.1033,,
5277,216.21388,,
5278,2735.2056,,
5279,1458.2329,,
5280,1673.1249,,
5281,836.12067,,
5282,1840.3414,,
5283,3279.4338,,
5284,1684.135,,
5285,3402.1284,,
5286,3834.6675,,
5287,1296.7654,,
5288,790.9784,,
5289,1349.1566,,
5290,113.423515,,
5291,582.75366,,
5292,3056.1433,,
5293,171.23146,,
5294,4293.881,,
5295,2252.7502,,
5296,3566.5435,,
5297,2307.5789,,
5298,1291.9652,,
5299,1410.7826,,
5300,1136.5199,,
5301,3376.7717,,
5302,3500.9705,,
5303,426.78125,,
5304,325.61688,,
5305,4652.4697,,
5306,3267.2048,,
5307,1572.7748,,
5308,507.50662,,
5309,16.60629,,
5310,3421.3274,,
5311,1580.7828,,
5312,806.71423,,
5313,3665.7202,,
5314,1889.3125,,
5315,5262.455,,
5316,773.15295,,
5317,116.4981,,
5318,2094.2705,,
5319,1838.2596,,
5320,5461.209,,
5321,1558.5983,,
5322,3674.7373,,
5323,1357.8826,,
5324,4100.1978,,
5325,1753.9678,,
5326,2993.4084,,
5327,155.01157,,
5328,6103.26,,
5329,312.0883,,
5330,4098.4795,,
5331,3043.0923,,
5332,2517.019,,
5333,735.53235,,
5334,2595.7283,,
5335,750.45953,,
5336,426.12338,,
5337,1494.3712,,
5338,4697.691,,
5339,2991.6492,,
5340,1931.7318,,
5341,2171.1519,,
5342,3007.0447,,
5343,1748.3031,,
5344,2640.3032,,
5345,2865.7368,,
5346,1788.5837,,
5347,2473.0493,,
5348,5080.626,,
5349,2492.3347,,
5350,478.2709,,
5351,1267.7156,,
5352,2179.8228,,
5353,2353.5183,,
5354,1985.8138,,
5355,5104.886,,
5356,1793.4694,,
5357,266.9484,,
5358,2133.9878,,
5359,2095.6958,,
5360,2623.592,,
5361,2558.9036,,
5362,240.23857,,
5363,1294.2208,,
5364,3489.6978,,
5365,1578.9706,,
